stateFP,countyFP,gender,ageGroup,population,state,county
53,047,Male,65+,4196,WA,okanogan
53,047,Male,65+,4196,WA,okanogan
53,047,Male,65+,4196,WA,okanogan
53,047,Male,65+,4196,WA,okanogan
53,047,Male,65+,4196,WA,okanogan
53,049,Female,0-17,1774,WA,pacific
53,049,Female,0-17,1774,WA,pacific
53,049,Female,0-17,1774,WA,pacific
53,049,Female,0-17,1774,WA,pacific
53,049,Female,0-17,1774,WA,pacific
53,049,Female,18-24,562,WA,pacific
53,049,Female,18-24,562,WA,pacific
53,049,Female,18-24,562,WA,pacific
53,049,Female,18-24,562,WA,pacific
53,049,Female,18-24,562,WA,pacific
53,049,Female,25-34,865,WA,pacific
53,049,Female,25-34,865,WA,pacific
53,049,Female,25-34,865,WA,pacific
53,049,Female,25-34,865,WA,pacific
53,049,Female,25-34,865,WA,pacific
53,049,Female,35-44,1030,WA,pacific
53,049,Female,35-44,1030,WA,pacific
53,049,Female,35-44,1030,WA,pacific
53,049,Female,35-44,1030,WA,pacific
53,049,Female,35-44,1030,WA,pacific
53,049,Female,45-54,1219,WA,pacific
53,049,Female,45-54,1219,WA,pacific
53,049,Female,45-54,1219,WA,pacific
53,049,Female,45-54,1219,WA,pacific
53,049,Female,45-54,1219,WA,pacific
53,049,Female,55-64,1988,WA,pacific
53,049,Female,55-64,1988,WA,pacific
53,049,Female,55-64,1988,WA,pacific
53,049,Female,55-64,1988,WA,pacific
53,049,Female,55-64,1988,WA,pacific
53,049,Female,65+,3040,WA,pacific
53,049,Female,65+,3040,WA,pacific
53,049,Female,65+,3040,WA,pacific
53,049,Female,65+,3040,WA,pacific
53,049,Female,65+,3040,WA,pacific
53,049,Male,0-17,1828,WA,pacific
53,049,Male,0-17,1828,WA,pacific
53,049,Male,0-17,1828,WA,pacific
53,049,Male,0-17,1828,WA,pacific
53,049,Male,0-17,1828,WA,pacific
53,049,Male,18-24,685,WA,pacific
53,049,Male,18-24,685,WA,pacific
53,049,Male,18-24,685,WA,pacific
53,049,Male,18-24,685,WA,pacific
53,049,Male,18-24,685,WA,pacific
53,049,Male,25-34,1016,WA,pacific
53,049,Male,25-34,1016,WA,pacific
53,049,Male,25-34,1016,WA,pacific
53,049,Male,25-34,1016,WA,pacific
53,049,Male,25-34,1016,WA,pacific
53,049,Male,35-44,942,WA,pacific
53,049,Male,35-44,942,WA,pacific
53,049,Male,35-44,942,WA,pacific
53,049,Male,35-44,942,WA,pacific
53,049,Male,35-44,942,WA,pacific
53,049,Male,45-54,1228,WA,pacific
53,049,Male,45-54,1228,WA,pacific
53,049,Male,45-54,1228,WA,pacific
53,049,Male,45-54,1228,WA,pacific
53,049,Male,45-54,1228,WA,pacific
53,049,Male,55-64,1799,WA,pacific
53,049,Male,55-64,1799,WA,pacific
53,049,Male,55-64,1799,WA,pacific
53,049,Male,55-64,1799,WA,pacific
53,049,Male,55-64,1799,WA,pacific
53,049,Male,65+,2964,WA,pacific
53,049,Male,65+,2964,WA,pacific
53,049,Male,65+,2964,WA,pacific
53,049,Male,65+,2964,WA,pacific
53,049,Male,65+,2964,WA,pacific
53,051,Female,0-17,1302,WA,pend oreille
53,051,Female,0-17,1302,WA,pend oreille
53,051,Female,0-17,1302,WA,pend oreille
53,051,Female,0-17,1302,WA,pend oreille
53,051,Female,0-17,1302,WA,pend oreille
53,051,Female,18-24,368,WA,pend oreille
53,051,Female,18-24,368,WA,pend oreille
53,051,Female,18-24,368,WA,pend oreille
53,051,Female,18-24,368,WA,pend oreille
53,051,Female,18-24,368,WA,pend oreille
53,051,Female,25-34,552,WA,pend oreille
53,051,Female,25-34,552,WA,pend oreille
53,051,Female,25-34,552,WA,pend oreille
53,051,Female,25-34,552,WA,pend oreille
53,051,Female,25-34,552,WA,pend oreille
53,051,Female,35-44,592,WA,pend oreille
53,051,Female,35-44,592,WA,pend oreille
53,051,Female,35-44,592,WA,pend oreille
53,051,Female,35-44,592,WA,pend oreille
53,051,Female,35-44,592,WA,pend oreille
53,051,Female,45-54,830,WA,pend oreille
53,051,Female,45-54,830,WA,pend oreille
53,051,Female,45-54,830,WA,pend oreille
53,051,Female,45-54,830,WA,pend oreille
53,051,Female,45-54,830,WA,pend oreille
53,051,Female,55-64,1220,WA,pend oreille
53,051,Female,55-64,1220,WA,pend oreille
53,051,Female,55-64,1220,WA,pend oreille
53,051,Female,55-64,1220,WA,pend oreille
53,051,Female,55-64,1220,WA,pend oreille
53,051,Female,65+,1566,WA,pend oreille
53,051,Female,65+,1566,WA,pend oreille
53,051,Female,65+,1566,WA,pend oreille
53,051,Female,65+,1566,WA,pend oreille
53,051,Female,65+,1566,WA,pend oreille
53,051,Male,0-17,1295,WA,pend oreille
53,051,Male,0-17,1295,WA,pend oreille
53,051,Male,0-17,1295,WA,pend oreille
53,051,Male,0-17,1295,WA,pend oreille
53,051,Male,0-17,1295,WA,pend oreille
53,051,Male,18-24,333,WA,pend oreille
53,051,Male,18-24,333,WA,pend oreille
53,051,Male,18-24,333,WA,pend oreille
53,051,Male,18-24,333,WA,pend oreille
53,051,Male,18-24,333,WA,pend oreille
53,051,Male,25-34,631,WA,pend oreille
53,051,Male,25-34,631,WA,pend oreille
53,051,Male,25-34,631,WA,pend oreille
53,051,Male,25-34,631,WA,pend oreille
53,051,Male,25-34,631,WA,pend oreille
53,051,Male,35-44,660,WA,pend oreille
53,051,Male,35-44,660,WA,pend oreille
53,051,Male,35-44,660,WA,pend oreille
53,051,Male,35-44,660,WA,pend oreille
53,051,Male,35-44,660,WA,pend oreille
53,051,Male,45-54,922,WA,pend oreille
53,051,Male,45-54,922,WA,pend oreille
53,051,Male,45-54,922,WA,pend oreille
53,051,Male,45-54,922,WA,pend oreille
53,051,Male,45-54,922,WA,pend oreille
53,051,Male,55-64,1181,WA,pend oreille
53,051,Male,55-64,1181,WA,pend oreille
53,051,Male,55-64,1181,WA,pend oreille
53,051,Male,55-64,1181,WA,pend oreille
53,051,Male,55-64,1181,WA,pend oreille
53,051,Male,65+,1614,WA,pend oreille
53,051,Male,65+,1614,WA,pend oreille
53,051,Male,65+,1614,WA,pend oreille
53,051,Male,65+,1614,WA,pend oreille
53,051,Male,65+,1614,WA,pend oreille
53,053,Female,0-17,98670,WA,pierce:main
53,053,Female,0-17,98670,WA,pierce:penrose
53,053,Female,0-17,98670,WA,pierce:main
53,053,Female,0-17,98670,WA,pierce:penrose
53,053,Female,0-17,98670,WA,pierce:main
53,053,Female,0-17,98670,WA,pierce:penrose
53,053,Female,0-17,98670,WA,pierce:main
53,053,Female,0-17,98670,WA,pierce:penrose
53,053,Female,0-17,98670,WA,pierce:main
53,053,Female,0-17,98670,WA,pierce:penrose
53,053,Female,18-24,37561,WA,pierce:main
53,053,Female,18-24,37561,WA,pierce:penrose
53,053,Female,18-24,37561,WA,pierce:main
53,053,Female,18-24,37561,WA,pierce:penrose
53,053,Female,18-24,37561,WA,pierce:main
53,053,Female,18-24,37561,WA,pierce:penrose
53,053,Female,18-24,37561,WA,pierce:main
53,053,Female,18-24,37561,WA,pierce:penrose
53,053,Female,18-24,37561,WA,pierce:main
53,053,Female,18-24,37561,WA,pierce:penrose
53,053,Female,25-34,63090,WA,pierce:main
53,053,Female,25-34,63090,WA,pierce:penrose
53,053,Female,25-34,63090,WA,pierce:main
53,053,Female,25-34,63090,WA,pierce:penrose
53,053,Female,25-34,63090,WA,pierce:main
53,053,Female,25-34,63090,WA,pierce:penrose
53,053,Female,25-34,63090,WA,pierce:main
53,053,Female,25-34,63090,WA,pierce:penrose
53,053,Female,25-34,63090,WA,pierce:main
53,053,Female,25-34,63090,WA,pierce:penrose
53,053,Female,35-44,54693,WA,pierce:main
53,053,Female,35-44,54693,WA,pierce:penrose
53,053,Female,35-44,54693,WA,pierce:main
53,053,Female,35-44,54693,WA,pierce:penrose
53,053,Female,35-44,54693,WA,pierce:main
53,053,Female,35-44,54693,WA,pierce:penrose
53,053,Female,35-44,54693,WA,pierce:main
53,053,Female,35-44,54693,WA,pierce:penrose
53,053,Female,35-44,54693,WA,pierce:main
53,053,Female,35-44,54693,WA,pierce:penrose
53,053,Female,45-54,56642,WA,pierce:main
53,053,Female,45-54,56642,WA,pierce:penrose
53,053,Female,45-54,56642,WA,pierce:main
53,053,Female,45-54,56642,WA,pierce:penrose
53,053,Female,45-54,56642,WA,pierce:main
53,053,Female,45-54,56642,WA,pierce:penrose
53,053,Female,45-54,56642,WA,pierce:main
53,053,Female,45-54,56642,WA,pierce:penrose
53,053,Female,45-54,56642,WA,pierce:main
53,053,Female,45-54,56642,WA,pierce:penrose
53,053,Female,55-64,53957,WA,pierce:main
53,053,Female,55-64,53957,WA,pierce:penrose
53,053,Female,55-64,53957,WA,pierce:main
53,053,Female,55-64,53957,WA,pierce:penrose
53,053,Female,55-64,53957,WA,pierce:main
53,053,Female,55-64,53957,WA,pierce:penrose
53,053,Female,55-64,53957,WA,pierce:main
53,053,Female,55-64,53957,WA,pierce:penrose
53,053,Female,55-64,53957,WA,pierce:main
53,053,Female,55-64,53957,WA,pierce:penrose
53,053,Female,65+,60410,WA,pierce:main
53,053,Female,65+,60410,WA,pierce:penrose
53,053,Female,65+,60410,WA,pierce:main
53,053,Female,65+,60410,WA,pierce:penrose
53,053,Female,65+,60410,WA,pierce:main
53,053,Female,65+,60410,WA,pierce:penrose
53,053,Female,65+,60410,WA,pierce:main
53,053,Female,65+,60410,WA,pierce:penrose
53,053,Female,65+,60410,WA,pierce:main
53,053,Female,65+,60410,WA,pierce:penrose
53,053,Male,0-17,102902,WA,pierce:main
53,053,Male,0-17,102902,WA,pierce:penrose
53,053,Male,0-17,102902,WA,pierce:main
53,053,Male,0-17,102902,WA,pierce:penrose
53,053,Male,0-17,102902,WA,pierce:main
53,053,Male,0-17,102902,WA,pierce:penrose
53,053,Male,0-17,102902,WA,pierce:main
53,053,Male,0-17,102902,WA,pierce:penrose
53,053,Male,0-17,102902,WA,pierce:main
53,053,Male,0-17,102902,WA,pierce:penrose
53,053,Male,18-24,42802,WA,pierce:main
53,053,Male,18-24,42802,WA,pierce:penrose
53,053,Male,18-24,42802,WA,pierce:main
53,053,Male,18-24,42802,WA,pierce:penrose
53,053,Male,18-24,42802,WA,pierce:main
53,053,Male,18-24,42802,WA,pierce:penrose
53,053,Male,18-24,42802,WA,pierce:main
53,053,Male,18-24,42802,WA,pierce:penrose
53,053,Male,18-24,42802,WA,pierce:main
53,053,Male,18-24,42802,WA,pierce:penrose
53,053,Male,25-34,64917,WA,pierce:main
53,053,Male,25-34,64917,WA,pierce:penrose
53,053,Male,25-34,64917,WA,pierce:main
53,053,Male,25-34,64917,WA,pierce:penrose
53,053,Male,25-34,64917,WA,pierce:main
53,053,Male,25-34,64917,WA,pierce:penrose
53,053,Male,25-34,64917,WA,pierce:main
53,053,Male,25-34,64917,WA,pierce:penrose
53,053,Male,25-34,64917,WA,pierce:main
53,053,Male,25-34,64917,WA,pierce:penrose
53,053,Male,35-44,54110,WA,pierce:main
53,053,Male,35-44,54110,WA,pierce:penrose
53,053,Male,35-44,54110,WA,pierce:main
53,053,Male,35-44,54110,WA,pierce:penrose
53,053,Male,35-44,54110,WA,pierce:main
53,053,Male,35-44,54110,WA,pierce:penrose
53,053,Male,35-44,54110,WA,pierce:main
53,053,Male,35-44,54110,WA,pierce:penrose
53,053,Male,35-44,54110,WA,pierce:main
53,053,Male,35-44,54110,WA,pierce:penrose
53,053,Male,45-54,55856,WA,pierce:main
53,053,Male,45-54,55856,WA,pierce:penrose
53,053,Male,45-54,55856,WA,pierce:main
53,053,Male,45-54,55856,WA,pierce:penrose
53,053,Male,45-54,55856,WA,pierce:main
53,053,Male,45-54,55856,WA,pierce:penrose
53,053,Male,45-54,55856,WA,pierce:main
53,053,Male,45-54,55856,WA,pierce:penrose
53,053,Male,45-54,55856,WA,pierce:main
53,053,Male,45-54,55856,WA,pierce:penrose
53,053,Male,55-64,51013,WA,pierce:main
53,053,Male,55-64,51013,WA,pierce:penrose
53,053,Male,55-64,51013,WA,pierce:main
53,053,Male,55-64,51013,WA,pierce:penrose
53,053,Male,55-64,51013,WA,pierce:main
53,053,Male,55-64,51013,WA,pierce:penrose
53,053,Male,55-64,51013,WA,pierce:main
53,053,Male,55-64,51013,WA,pierce:penrose
53,053,Male,55-64,51013,WA,pierce:main
53,053,Male,55-64,51013,WA,pierce:penrose
53,053,Male,65+,48570,WA,pierce:main
53,053,Male,65+,48570,WA,pierce:penrose
53,053,Male,65+,48570,WA,pierce:main
53,053,Male,65+,48570,WA,pierce:penrose
53,053,Male,65+,48570,WA,pierce:main
53,053,Male,65+,48570,WA,pierce:penrose
53,053,Male,65+,48570,WA,pierce:main
53,053,Male,65+,48570,WA,pierce:penrose
53,053,Male,65+,48570,WA,pierce:main
53,053,Male,65+,48570,WA,pierce:penrose
53,055,Female,0-17,1128,WA,san juan:lopez island
53,055,Female,0-17,1128,WA,san juan:orcas island
53,055,Female,0-17,1128,WA,san juan:san juan island
53,055,Female,0-17,1128,WA,san juan:lopez island
53,055,Female,0-17,1128,WA,san juan:orcas island
53,055,Female,0-17,1128,WA,san juan:san juan island
53,055,Female,0-17,1128,WA,san juan:lopez island
53,055,Female,0-17,1128,WA,san juan:orcas island
53,055,Female,0-17,1128,WA,san juan:san juan island
53,055,Female,0-17,1128,WA,san juan:lopez island
53,055,Female,0-17,1128,WA,san juan:orcas island
53,055,Female,0-17,1128,WA,san juan:san juan island
53,055,Female,0-17,1128,WA,san juan:lopez island
53,055,Female,0-17,1128,WA,san juan:orcas island
53,055,Female,0-17,1128,WA,san juan:san juan island
53,055,Female,18-24,421,WA,san juan:lopez island
53,055,Female,18-24,421,WA,san juan:orcas island
53,055,Female,18-24,421,WA,san juan:san juan island
53,055,Female,18-24,421,WA,san juan:lopez island
53,055,Female,18-24,421,WA,san juan:orcas island
53,055,Female,18-24,421,WA,san juan:san juan island
53,055,Female,18-24,421,WA,san juan:lopez island
53,055,Female,18-24,421,WA,san juan:orcas island
53,055,Female,18-24,421,WA,san juan:san juan island
53,055,Female,18-24,421,WA,san juan:lopez island
53,055,Female,18-24,421,WA,san juan:orcas island
53,055,Female,18-24,421,WA,san juan:san juan island
53,055,Female,18-24,421,WA,san juan:lopez island
53,055,Female,18-24,421,WA,san juan:orcas island
53,055,Female,18-24,421,WA,san juan:san juan island
53,055,Female,25-34,624,WA,san juan:lopez island
53,055,Female,25-34,624,WA,san juan:orcas island
53,055,Female,25-34,624,WA,san juan:san juan island
53,055,Female,25-34,624,WA,san juan:lopez island
53,055,Female,25-34,624,WA,san juan:orcas island
53,055,Female,25-34,624,WA,san juan:san juan island
53,055,Female,25-34,624,WA,san juan:lopez island
53,055,Female,25-34,624,WA,san juan:orcas island
53,055,Female,25-34,624,WA,san juan:san juan island
53,055,Female,25-34,624,WA,san juan:lopez island
53,055,Female,25-34,624,WA,san juan:orcas island
53,055,Female,25-34,624,WA,san juan:san juan island
53,055,Female,25-34,624,WA,san juan:lopez island
53,055,Female,25-34,624,WA,san juan:orcas island
53,055,Female,25-34,624,WA,san juan:san juan island
53,055,Female,35-44,855,WA,san juan:lopez island
53,055,Female,35-44,855,WA,san juan:orcas island
53,055,Female,35-44,855,WA,san juan:san juan island
53,055,Female,35-44,855,WA,san juan:lopez island
53,055,Female,35-44,855,WA,san juan:orcas island
53,055,Female,35-44,855,WA,san juan:san juan island
53,055,Female,35-44,855,WA,san juan:lopez island
53,055,Female,35-44,855,WA,san juan:orcas island
53,055,Female,35-44,855,WA,san juan:san juan island
53,055,Female,35-44,855,WA,san juan:lopez island
53,055,Female,35-44,855,WA,san juan:orcas island
53,055,Female,35-44,855,WA,san juan:san juan island
53,055,Female,35-44,855,WA,san juan:lopez island
53,055,Female,35-44,855,WA,san juan:orcas island
53,055,Female,35-44,855,WA,san juan:san juan island
53,055,Female,45-54,1040,WA,san juan:lopez island
53,055,Female,45-54,1040,WA,san juan:orcas island
53,055,Female,45-54,1040,WA,san juan:san juan island
53,055,Female,45-54,1040,WA,san juan:lopez island
53,055,Female,45-54,1040,WA,san juan:orcas island
53,055,Female,45-54,1040,WA,san juan:san juan island
53,055,Female,45-54,1040,WA,san juan:lopez island
53,055,Female,45-54,1040,WA,san juan:orcas island
53,055,Female,45-54,1040,WA,san juan:san juan island
53,055,Female,45-54,1040,WA,san juan:lopez island
53,055,Female,45-54,1040,WA,san juan:orcas island
53,055,Female,45-54,1040,WA,san juan:san juan island
53,055,Female,45-54,1040,WA,san juan:lopez island
53,055,Female,45-54,1040,WA,san juan:orcas island
53,055,Female,45-54,1040,WA,san juan:san juan island
53,055,Female,55-64,1789,WA,san juan:lopez island
53,055,Female,55-64,1789,WA,san juan:orcas island
53,055,Female,55-64,1789,WA,san juan:san juan island
53,055,Female,55-64,1789,WA,san juan:lopez island
53,055,Female,55-64,1789,WA,san juan:orcas island
53,055,Female,55-64,1789,WA,san juan:san juan island
53,055,Female,55-64,1789,WA,san juan:lopez island
53,055,Female,55-64,1789,WA,san juan:orcas island
53,055,Female,55-64,1789,WA,san juan:san juan island
53,055,Female,55-64,1789,WA,san juan:lopez island
53,055,Female,55-64,1789,WA,san juan:orcas island
53,055,Female,55-64,1789,WA,san juan:san juan island
53,055,Female,55-64,1789,WA,san juan:lopez island
53,055,Female,55-64,1789,WA,san juan:orcas island
53,055,Female,55-64,1789,WA,san juan:san juan island
53,055,Female,65+,2547,WA,san juan:lopez island
53,055,Female,65+,2547,WA,san juan:orcas island
53,055,Female,65+,2547,WA,san juan:san juan island
53,055,Female,65+,2547,WA,san juan:lopez island
53,055,Female,65+,2547,WA,san juan:orcas island
53,055,Female,65+,2547,WA,san juan:san juan island
53,055,Female,65+,2547,WA,san juan:lopez island
53,055,Female,65+,2547,WA,san juan:orcas island
53,055,Female,65+,2547,WA,san juan:san juan island
53,055,Female,65+,2547,WA,san juan:lopez island
53,055,Female,65+,2547,WA,san juan:orcas island
53,055,Female,65+,2547,WA,san juan:san juan island
53,055,Female,65+,2547,WA,san juan:lopez island
53,055,Female,65+,2547,WA,san juan:orcas island
53,055,Female,65+,2547,WA,san juan:san juan island
53,055,Male,0-17,1115,WA,san juan:lopez island
53,055,Male,0-17,1115,WA,san juan:orcas island
53,055,Male,0-17,1115,WA,san juan:san juan island
53,055,Male,0-17,1115,WA,san juan:lopez island
53,055,Male,0-17,1115,WA,san juan:orcas island
53,055,Male,0-17,1115,WA,san juan:san juan island
53,055,Male,0-17,1115,WA,san juan:lopez island
53,055,Male,0-17,1115,WA,san juan:orcas island
53,055,Male,0-17,1115,WA,san juan:san juan island
53,055,Male,0-17,1115,WA,san juan:lopez island
53,055,Male,0-17,1115,WA,san juan:orcas island
53,055,Male,0-17,1115,WA,san juan:san juan island
53,055,Male,0-17,1115,WA,san juan:lopez island
53,055,Male,0-17,1115,WA,san juan:orcas island
53,055,Male,0-17,1115,WA,san juan:san juan island
53,055,Male,18-24,409,WA,san juan:lopez island
53,055,Male,18-24,409,WA,san juan:orcas island
53,055,Male,18-24,409,WA,san juan:san juan island
53,055,Male,18-24,409,WA,san juan:lopez island
53,055,Male,18-24,409,WA,san juan:orcas island
53,055,Male,18-24,409,WA,san juan:san juan island
53,055,Male,18-24,409,WA,san juan:lopez island
53,055,Male,18-24,409,WA,san juan:orcas island
53,055,Male,18-24,409,WA,san juan:san juan island
53,055,Male,18-24,409,WA,san juan:lopez island
53,055,Male,18-24,409,WA,san juan:orcas island
53,055,Male,18-24,409,WA,san juan:san juan island
53,055,Male,18-24,409,WA,san juan:lopez island
53,055,Male,18-24,409,WA,san juan:orcas island
53,055,Male,18-24,409,WA,san juan:san juan island
53,055,Male,25-34,618,WA,san juan:lopez island
53,055,Male,25-34,618,WA,san juan:orcas island
53,055,Male,25-34,618,WA,san juan:san juan island
53,055,Male,25-34,618,WA,san juan:lopez island
53,055,Male,25-34,618,WA,san juan:orcas island
53,055,Male,25-34,618,WA,san juan:san juan island
53,055,Male,25-34,618,WA,san juan:lopez island
53,055,Male,25-34,618,WA,san juan:orcas island
53,055,Male,25-34,618,WA,san juan:san juan island
53,055,Male,25-34,618,WA,san juan:lopez island
53,055,Male,25-34,618,WA,san juan:orcas island
53,055,Male,25-34,618,WA,san juan:san juan island
53,055,Male,25-34,618,WA,san juan:lopez island
53,055,Male,25-34,618,WA,san juan:orcas island
53,055,Male,25-34,618,WA,san juan:san juan island
53,055,Male,35-44,749,WA,san juan:lopez island
53,055,Male,35-44,749,WA,san juan:orcas island
53,055,Male,35-44,749,WA,san juan:san juan island
53,055,Male,35-44,749,WA,san juan:lopez island
53,055,Male,35-44,749,WA,san juan:orcas island
53,055,Male,35-44,749,WA,san juan:san juan island
53,055,Male,35-44,749,WA,san juan:lopez island
53,055,Male,35-44,749,WA,san juan:orcas island
53,055,Male,35-44,749,WA,san juan:san juan island
53,055,Male,35-44,749,WA,san juan:lopez island
53,055,Male,35-44,749,WA,san juan:orcas island
53,055,Male,35-44,749,WA,san juan:san juan island
53,055,Male,35-44,749,WA,san juan:lopez island
53,055,Male,35-44,749,WA,san juan:orcas island
53,055,Male,35-44,749,WA,san juan:san juan island
53,055,Male,45-54,991,WA,san juan:lopez island
53,055,Male,45-54,991,WA,san juan:orcas island
53,055,Male,45-54,991,WA,san juan:san juan island
53,055,Male,45-54,991,WA,san juan:lopez island
53,055,Male,45-54,991,WA,san juan:orcas island
53,055,Male,45-54,991,WA,san juan:san juan island
53,055,Male,45-54,991,WA,san juan:lopez island
53,055,Male,45-54,991,WA,san juan:orcas island
53,055,Male,45-54,991,WA,san juan:san juan island
53,055,Male,45-54,991,WA,san juan:lopez island
53,055,Male,45-54,991,WA,san juan:orcas island
53,055,Male,45-54,991,WA,san juan:san juan island
53,055,Male,45-54,991,WA,san juan:lopez island
53,055,Male,45-54,991,WA,san juan:orcas island
53,055,Male,45-54,991,WA,san juan:san juan island
53,055,Male,55-64,1521,WA,san juan:lopez island
53,055,Male,55-64,1521,WA,san juan:orcas island
53,055,Male,55-64,1521,WA,san juan:san juan island
53,055,Male,55-64,1521,WA,san juan:lopez island
53,055,Male,55-64,1521,WA,san juan:orcas island
53,055,Male,55-64,1521,WA,san juan:san juan island
53,055,Male,55-64,1521,WA,san juan:lopez island
53,055,Male,55-64,1521,WA,san juan:orcas island
53,055,Male,55-64,1521,WA,san juan:san juan island
53,055,Male,55-64,1521,WA,san juan:lopez island
53,055,Male,55-64,1521,WA,san juan:orcas island
53,055,Male,55-64,1521,WA,san juan:san juan island
53,055,Male,55-64,1521,WA,san juan:lopez island
53,055,Male,55-64,1521,WA,san juan:orcas island
53,055,Male,55-64,1521,WA,san juan:san juan island
53,055,Male,65+,2414,WA,san juan:lopez island
53,055,Male,65+,2414,WA,san juan:orcas island
53,055,Male,65+,2414,WA,san juan:san juan island
53,055,Male,65+,2414,WA,san juan:lopez island
53,055,Male,65+,2414,WA,san juan:orcas island
53,055,Male,65+,2414,WA,san juan:san juan island
53,055,Male,65+,2414,WA,san juan:lopez island
53,055,Male,65+,2414,WA,san juan:orcas island
53,055,Male,65+,2414,WA,san juan:san juan island
53,055,Male,65+,2414,WA,san juan:lopez island
53,055,Male,65+,2414,WA,san juan:orcas island
53,055,Male,65+,2414,WA,san juan:san juan island
53,055,Male,65+,2414,WA,san juan:lopez island
53,055,Male,65+,2414,WA,san juan:orcas island
53,055,Male,65+,2414,WA,san juan:san juan island
53,057,Female,0-17,13429,WA,skagit
53,057,Female,0-17,13429,WA,skagit
53,057,Female,0-17,13429,WA,skagit
53,057,Female,0-17,13429,WA,skagit
53,057,Female,0-17,13429,WA,skagit
53,057,Female,18-24,4871,WA,skagit
53,057,Female,18-24,4871,WA,skagit
53,057,Female,18-24,4871,WA,skagit
53,057,Female,18-24,4871,WA,skagit
53,057,Female,18-24,4871,WA,skagit
53,057,Female,25-34,7191,WA,skagit
53,057,Female,25-34,7191,WA,skagit
53,057,Female,25-34,7191,WA,skagit
53,057,Female,25-34,7191,WA,skagit
53,057,Female,25-34,7191,WA,skagit
53,057,Female,35-44,6921,WA,skagit
53,057,Female,35-44,6921,WA,skagit
53,057,Female,35-44,6921,WA,skagit
53,057,Female,35-44,6921,WA,skagit
